,Genus,Species,gt,rep,mt,Tav,Rmt,SLA,N
zmays_b_gt20C_r3_mt32_data,Zea,mays,gt20,r3,mt32,32.005183411,1.27309649280728,256.446750755556,2.9
zmays_b_gt20C_r3_mt41_data,Zea,mays,gt20,r3,mt41,41.013409806,2.02364037621014,256.446750755556,2.9
zmays_b_gt20C_r3_mt50_data,Zea,mays,gt20,r3,mt50,46.271352006,2.4831931244239,256.446750755556,2.9
zmays_b_gt25C_r1_mt14_data,Zea,mays,gt25,r1,mt14,13.972094058,0.338689326961821,396.476434630155,3.14
zmays_b_gt25C_r1_mt23_data,Zea,mays,gt25,r1,mt23,22.980952835,0.893912905463784,396.476434630155,3.14
zmays_b_gt25C_r1_mt25_data,Zea,mays,gt25,r1,mt25,24.98673191,1.06789327560346,396.476434630155,3.14
zmays_b_gt25C_r1_mt32_data,Zea,mays,gt25,r1,mt32,32.021400834,1.78476968822929,396.476434630155,3.14
zmays_b_gt25C_r1_mt41_data,Zea,mays,gt25,r1,mt41,40.971033478,2.67792811501251,396.476434630155,3.14
zmays_b_gt25C_r1_mt50_data,Zea,mays,gt25,r1,mt50,43.77368927,2.87222254048016,396.476434630155,3.14
zmays_b_gt25C_r2_mt14_data,Zea,mays,gt25,r2,mt14,14.009519387,0.51710283468931,461.814413412568,3.68
zmays_b_gt25C_r2_mt23_data,Zea,mays,gt25,r2,mt23,23.055462837,0.900905650396205,461.814413412568,3.68
zmays_b_gt25C_r2_mt25_data,Zea,mays,gt25,r2,mt25,25.041592789,1.01184442619189,461.814413412568,3.68
zmays_b_gt25C_r2_mt32_data,Zea,mays,gt25,r2,mt32,32.063089944,1.50034299786941,461.814413412568,3.68
zmays_b_gt25C_r2_mt41_data,Zea,mays,gt25,r2,mt41,40.947242738,2.3796559404497,461.814413412568,3.68
zmays_b_gt25C_r2_mt50_data,Zea,mays,gt25,r2,mt50,42.585922242,2.57925765066042,461.814413412568,3.68
zmays_b_gt25C_r3_mt14_data,Zea,mays,gt25,r3,mt14,13.990478229,0.990413833083851,441.046232230247,3.19
zmays_b_gt25C_r3_mt23_data,Zea,mays,gt25,r3,mt23,23.068489457,1.11038101780687,441.046232230247,3.19
zmays_b_gt25C_r3_mt25_data,Zea,mays,gt25,r3,mt25,24.956332778,1.15953287436387,441.046232230247,3.19
zmays_b_gt25C_r3_mt32_data,Zea,mays,gt25,r3,mt32,31.976482772,1.44498938618008,441.046232230247,3.19
zmays_b_gt25C_r3_mt41_data,Zea,mays,gt25,r3,mt41,40.999538421,2.19809828586691,441.046232230247,3.19
zmays_b_gt25C_r3_mt50_data,Zea,mays,gt25,r3,mt50,46.729937362,3.10741355362256,441.046232230247,3.19
zmays_b_gt30C_r1_mt14_data,Zea,mays,gt30,r1,mt14,14.165321732,0.172655744689551,340.437121263703,2.86
zmays_b_gt30C_r1_mt23_data,Zea,mays,gt30,r1,mt23,23.048930931,0.366499472436241,340.437121263703,2.86
zmays_b_gt30C_r1_mt30_data,Zea,mays,gt30,r1,mt30,29.952516938,0.589925585148535,340.437121263703,2.86
zmays_b_gt30C_r1_mt32_data,Zea,mays,gt30,r1,mt32,31.980717658,0.666295782362399,340.437121263703,2.86
zmays_b_gt30C_r1_mt41_data,Zea,mays,gt30,r1,mt41,40.960875321,1.03477232224062,340.437121263703,2.86
zmays_b_gt30C_r1_mt50_data,Zea,mays,gt30,r1,mt50,45.555770874,1.21783733150249,340.437121263703,2.86
zmays_b_gt30C_r2_mt14_data,Zea,mays,gt30,r2,mt14,13.961735726,0.624850690878231,316.917834614526,1.87
zmays_b_gt30C_r2_mt23_data,Zea,mays,gt30,r2,mt23,22.994756508,1.19650407209201,316.917834614526,1.87
zmays_b_gt30C_r2_mt30_data,Zea,mays,gt30,r2,mt30,30.007149124,1.72899830866273,316.917834614526,1.87
zmays_b_gt30C_r2_mt32_data,Zea,mays,gt30,r2,mt32,32.007655335,1.87900407993198,316.917834614526,1.87
zmays_b_gt30C_r2_mt41_data,Zea,mays,gt30,r2,mt41,41.006986618,2.42347404886044,316.917834614526,1.87
zmays_b_gt30C_r2_mt50_data,Zea,mays,gt30,r2,mt50,44.938785171,2.54679881406546,316.917834614526,1.87
zmays_b_gt30C_r3_mt14_data,Zea,mays,gt30,r3,mt14,14.017376901,0.404264827616763,321.058826324512,2.59
zmays_b_gt30C_r3_mt23_data,Zea,mays,gt30,r3,mt23,22.918426703,0.576712146961211,321.058826324512,2.59
zmays_b_gt30C_r3_mt30_data,Zea,mays,gt30,r3,mt30,30.026755142,0.789010127982571,321.058826324512,2.59
zmays_b_gt30C_r3_mt32_data,Zea,mays,gt30,r3,mt32,32.067486,0.867520411159299,321.058826324512,2.59
zmays_b_gt30C_r3_mt41_data,Zea,mays,gt30,r3,mt41,40.962838365,1.34550849159159,321.058826324512,2.59
zmays_b_gt30C_r3_mt50_data,Zea,mays,gt30,r3,mt50,46.6165802,1.81702790255068,321.058826324512,2.59
zmays_b_gt30C_r4_mt14_data,Zea,mays,gt30,r4,mt14,13.9831724155556,0.175572788089492,334.556359866218,1.57
zmays_b_gt30C_r4_mt23_data,Zea,mays,gt30,r4,mt23,22.935884667,0.439516882495531,334.556359866218,1.57
zmays_b_gt30C_r4_mt30_data,Zea,mays,gt30,r4,mt30,29.91335926,0.831942118341096,334.556359866218,1.57
zmays_b_gt30C_r4_mt32_data,Zea,mays,gt30,r4,mt32,31.9461794955556,0.989264322676021,334.556359866218,1.57
zmays_b_gt30C_r4_mt41_data,Zea,mays,gt30,r4,mt41,40.991648866,1.99451278665311,334.556359866218,1.57
zmays_b_gt30C_r4_mt50_data,Zea,mays,gt30,r4,mt50,43.476295853,2.37059247943907,334.556359866218,1.57
zmays_b_gt30C_r5_mt14_data,Zea,mays,gt30,r5,mt14,14.00241642,0.283011483099349,354.725529348039,1.4
zmays_b_gt30C_r5_mt23_data,Zea,mays,gt30,r5,mt23,22.98931141,0.647910288855428,354.725529348039,1.4
zmays_b_gt30C_r5_mt30_data,Zea,mays,gt30,r5,mt30,29.998610306,1.04821918416599,354.725529348039,1.4
zmays_b_gt30C_r5_mt32_data,Zea,mays,gt30,r5,mt32,32.054815674,1.17445940467429,354.725529348039,1.4
zmays_b_gt30C_r5_mt41_data,Zea,mays,gt30,r5,mt41,41.02797966,1.66778188515589,354.725529348039,1.4
zmays_b_gt30C_r5_mt50_data,Zea,mays,gt30,r5,mt50,43.88927002,1.77449428516043,354.725529348039,1.4
zmays_b_gt30C_r6_mt14_data,Zea,mays,gt30,r6,mt14,13.985907937,0.487791808948124,310.56778312679,1.54
zmays_b_gt30C_r6_mt23_data,Zea,mays,gt30,r6,mt23,23.061936761,0.559939361711131,310.56778312679,1.54
zmays_b_gt30C_r6_mt30_data,Zea,mays,gt30,r6,mt30,29.959814833,0.759484823032241,310.56778312679,1.54
zmays_b_gt30C_r6_mt32_data,Zea,mays,gt30,r6,mt32,32.03903332,0.861258783921604,310.56778312679,1.54
zmays_b_gt30C_r6_mt41_data,Zea,mays,gt30,r6,mt41,40.963498688,1.76585139023234,310.56778312679,1.54
zmays_b_gt30C_r6_mt50_data,Zea,mays,gt30,r6,mt50,46.102844238,3.04433717163954,310.56778312679,1.54
zmays_b_gt35C_r1_mt14_data,Zea,mays,gt35,r1,mt14,13.986442471,0.232029418221065,364.093135023939,4.24
zmays_b_gt35C_r1_mt23_data,Zea,mays,gt35,r1,mt23,22.999197579,0.29692150319288,364.093135023939,4.24
zmays_b_gt35C_r1_mt35_data,Zea,mays,gt35,r1,mt35,34.917406082,0.623451563498219,364.093135023939,4.24
zmays_b_gt35C_r1_mt32_data,Zea,mays,gt35,r1,mt32,32.052380371,0.499559077806671,364.093135023939,4.24
zmays_b_gt35C_r1_mt41_data,Zea,mays,gt35,r1,mt41,40.988281631,1.09129153464813,364.093135023939,4.24
zmays_b_gt35C_r1_mt50_data,Zea,mays,gt35,r1,mt50,42.149010467,1.23169356399356,364.093135023939,4.24
zmays_b_gt35C_r2_mt14_data,Zea,mays,gt35,r2,mt14,14.06080799,0.462586544934068,302.424903360122,3.35
zmays_b_gt35C_r2_mt23_data,Zea,mays,gt35,r2,mt23,22.916979218,1.01866752890336,302.424903360122,3.35
zmays_b_gt35C_r2_mt35_data,Zea,mays,gt35,r2,mt35,34.998289491,1.93249122646796,302.424903360122,3.35
zmays_b_gt35C_r2_mt32_data,Zea,mays,gt35,r2,mt32,31.973241615,1.72592767382365,302.424903360122,3.35
zmays_b_gt35C_r2_mt41_data,Zea,mays,gt35,r2,mt41,40.981710816,2.20202536644286,302.424903360122,3.35
zmays_b_gt35C_r2_mt50_data,Zea,mays,gt35,r2,mt50,43.246973418,2.24018614058061,302.424903360122,3.35
zmays_b_gt35C_r3_mt14_data,Zea,mays,gt35,r3,mt14,14.000936032,0.555991422498936,279.35364271563,2.59
zmays_b_gt35C_r3_mt23_data,Zea,mays,gt35,r3,mt23,22.964759255,1.06940555758009,279.35364271563,2.59
zmays_b_gt35C_r3_mt35_data,Zea,mays,gt35,r3,mt35,35.095967102,2.12855962498296,279.35364271563,2.59
zmays_b_gt35C_r3_mt32_data,Zea,mays,gt35,r3,mt32,31.956956864,1.82038972240055,279.35364271563,2.59
zmays_b_gt35C_r3_mt41_data,Zea,mays,gt35,r3,mt41,40.950470352,2.73634830569085,279.35364271563,2.59
zmays_b_gt35C_r3_mt50_data,Zea,mays,gt35,r3,mt50,45.860051727,3.243337025338,279.35364271563,2.59
psylvestris_b_gt15C_r1_mt14_data,Pinus,sylvestris,gt15,r1,mt14,14.0154510646154,0.125282613010705,53.391220806815,1.06
psylvestris_b_gt15C_r1_mt23_data,Pinus,sylvestris,gt15,r1,mt23,22.92002942,0.495653680665758,53.391220806815,1.06
psylvestris_b_gt15C_r1_mt15_data,Pinus,sylvestris,gt15,r1,mt15,14.9027943984615,0.147363337573994,53.391220806815,1.06
psylvestris_b_gt15C_r1_mt32_data,Pinus,sylvestris,gt15,r1,mt32,32.0376088069231,1.13023140969013,53.391220806815,1.06
psylvestris_b_gt15C_r1_mt41_data,Pinus,sylvestris,gt15,r1,mt41,40.9627042923077,1.42916994934615,53.391220806815,1.06
psylvestris_b_gt15C_r1_mt50_data,Pinus,sylvestris,gt15,r1,mt50,42.67092338,1.40138800236031,53.391220806815,1.06
psylvestris_b_gt15C_r2_mt14_data,Pinus,sylvestris,gt15,r2,mt14,13.89166597,0.215561574433296,54.3768112915841,0.94
psylvestris_b_gt15C_r2_mt23_data,Pinus,sylvestris,gt15,r2,mt23,23.0181652953846,1.10807627829955,54.3768112915841,0.94
psylvestris_b_gt15C_r2_mt15_data,Pinus,sylvestris,gt15,r2,mt15,14.9515718307692,0.269867858212717,54.3768112915841,0.94
psylvestris_b_gt15C_r2_mt32_data,Pinus,sylvestris,gt15,r2,mt32,32.0742767038462,2.89094675465593,54.3768112915841,0.94
psylvestris_b_gt15C_r2_mt41_data,Pinus,sylvestris,gt15,r2,mt41,41.06510896,3.88766472955698,54.3768112915841,0.94
psylvestris_b_gt15C_r2_mt50_data,Pinus,sylvestris,gt15,r2,mt50,44.8322730430769,3.62432780342497,54.3768112915841,0.94
psylvestris_b_gt15C_r3_mt14_data,Pinus,sylvestris,gt15,r3,mt14,14.0101929446154,0.699715681855372,56.8153991548823,2.25
psylvestris_b_gt15C_r3_mt23_data,Pinus,sylvestris,gt15,r3,mt23,22.9863568815385,1.29250011105289,56.8153991548823,2.25
psylvestris_b_gt15C_r3_mt15_data,Pinus,sylvestris,gt15,r3,mt15,14.8767849853846,0.74516447181042,56.8153991548823,2.25
psylvestris_b_gt15C_r3_mt32_data,Pinus,sylvestris,gt15,r3,mt32,31.9910633384615,2.19738683027946,56.8153991548823,2.25
psylvestris_b_gt15C_r3_mt41_data,Pinus,sylvestris,gt15,r3,mt41,40.9377074592308,3.42226627782846,56.8153991548823,2.25
psylvestris_b_gt15C_r3_mt50_data,Pinus,sylvestris,gt15,r3,mt50,46.2409794153846,4.27713313291255,56.8153991548823,2.25
psylvestris_b_gt20C_r1_mt14_data,Pinus,sylvestris,gt20,r1,mt14,13.9266914961538,0.406522591360814,59.3932574873516,1.34
psylvestris_b_gt20C_r1_mt23_data,Pinus,sylvestris,gt20,r1,mt23,23.01313943,0.543008011731206,59.3932574873516,1.34
psylvestris_b_gt20C_r1_mt20_data,Pinus,sylvestris,gt20,r1,mt20,19.9496005138462,0.487011568331782,59.3932574873516,1.34
psylvestris_b_gt20C_r1_mt32_data,Pinus,sylvestris,gt20,r1,mt32,31.9644597853846,0.796811440190145,59.3932574873516,1.34
psylvestris_b_gt20C_r1_mt41_data,Pinus,sylvestris,gt20,r1,mt41,40.9436214161538,1.29121443845326,59.3932574873516,1.34
psylvestris_b_gt20C_r1_mt50_data,Pinus,sylvestris,gt20,r1,mt50,44.6363930330769,1.62028196008121,59.3932574873516,1.34
psylvestris_b_gt20C_r2_mt14_data,Pinus,sylvestris,gt20,r2,mt14,14.0539211853846,0.605447445765949,58.5294122294983,1.32
psylvestris_b_gt20C_r2_mt23_data,Pinus,sylvestris,gt20,r2,mt23,23.0025103646154,1.23686176342305,58.5294122294983,1.32
psylvestris_b_gt20C_r2_mt20_data,Pinus,sylvestris,gt20,r2,mt20,19.9738973469231,0.986825700431685,58.5294122294983,1.32
psylvestris_b_gt20C_r2_mt32_data,Pinus,sylvestris,gt20,r2,mt32,31.9638206776923,2.19310218669766,58.5294122294983,1.32
psylvestris_b_gt20C_r2_mt41_data,Pinus,sylvestris,gt20,r2,mt41,40.9371238123077,3.37297333275747,58.5294122294983,1.32
psylvestris_b_gt20C_r2_mt50_data,Pinus,sylvestris,gt20,r2,mt50,43.2949881907692,3.68829328260982,58.5294122294983,1.32
psylvestris_b_gt20C_r3_mt14_data,Pinus,sylvestris,gt20,r3,mt14,13.8925099007692,0.726392933810162,63.6887261910843,1.38
psylvestris_b_gt20C_r3_mt23_data,Pinus,sylvestris,gt20,r3,mt23,23.0498460623077,1.11618301850095,63.6887261910843,1.38
psylvestris_b_gt20C_r3_mt20_data,Pinus,sylvestris,gt20,r3,mt20,20.0294299492308,0.964768034869323,63.6887261910843,1.38
psylvestris_b_gt20C_r3_mt32_data,Pinus,sylvestris,gt20,r3,mt32,32.0411084984615,1.76425040784183,63.6887261910843,1.38
psylvestris_b_gt20C_r3_mt41_data,Pinus,sylvestris,gt20,r3,mt41,41.0757378792308,2.89706108151725,63.6887261910843,1.38
psylvestris_b_gt20C_r3_mt50_data,Pinus,sylvestris,gt20,r3,mt50,46.6323071992308,4.00135113745502,63.6887261910843,1.38
psylvestris_b_gt25C_r1_mt14_data,Pinus,sylvestris,gt25,r1,mt14,13.9900217792308,0.709280838352709,50.9058233105706,0.94
psylvestris_b_gt25C_r1_mt23_data,Pinus,sylvestris,gt25,r1,mt23,23.0067581761538,1.4312558160339,50.9058233105706,0.94
psylvestris_b_gt25C_r1_mt25_data,Pinus,sylvestris,gt25,r1,mt25,24.9602866530769,1.63917552580553,50.9058233105706,0.94
psylvestris_b_gt25C_r1_mt32_data,Pinus,sylvestris,gt25,r1,mt32,31.9608066269231,2.53987015616438,50.9058233105706,0.94
psylvestris_b_gt25C_r1_mt41_data,Pinus,sylvestris,gt25,r1,mt41,40.7834745561538,3.96209433250578,50.9058233105706,0.94
psylvestris_b_gt25C_r1_mt50_data,Pinus,sylvestris,gt25,r1,mt50,41.8314311684615,4.14392355979698,50.9058233105706,0.94
psylvestris_b_gt25C_r2_mt14_data,Pinus,sylvestris,gt25,r2,mt14,14.0005464553846,0.391468281306631,82.0205937306739,0.65
psylvestris_b_gt25C_r2_mt23_data,Pinus,sylvestris,gt25,r2,mt23,23.0538519353846,0.925018814754761,82.0205937306739,0.65
psylvestris_b_gt25C_r2_mt25_data,Pinus,sylvestris,gt25,r2,mt25,25.0329105684615,1.0772813206771,82.0205937306739,0.65
psylvestris_b_gt25C_r2_mt32_data,Pinus,sylvestris,gt25,r2,mt32,32.0208217923077,1.66584996614809,82.0205937306739,0.65
psylvestris_b_gt25C_r2_mt41_data,Pinus,sylvestris,gt25,r2,mt41,40.9975653430769,2.30862983447831,82.0205937306739,0.65
psylvestris_b_gt25C_r2_mt50_data,Pinus,sylvestris,gt25,r2,mt50,43.6599320623077,2.41794252279308,82.0205937306739,0.65
psylvestris_b_gt25C_r3_mt14_data,Pinus,sylvestris,gt25,r3,mt14,13.9803540153846,0.938480481991619,77.4626879661172,0.94
psylvestris_b_gt25C_r3_mt23_data,Pinus,sylvestris,gt25,r3,mt23,22.9364624023077,1.74084303415343,77.4626879661172,0.94
psylvestris_b_gt25C_r3_mt25_data,Pinus,sylvestris,gt25,r3,mt25,24.8972214907692,1.96959914086434,77.4626879661172,0.94
psylvestris_b_gt25C_r3_mt32_data,Pinus,sylvestris,gt25,r3,mt32,31.9270833823077,2.96123075457872,77.4626879661172,0.94
psylvestris_b_gt25C_r3_mt41_data,Pinus,sylvestris,gt25,r3,mt41,40.9270803007692,4.60929792684228,77.4626879661172,0.94
psylvestris_b_gt25C_r3_mt50_data,Pinus,sylvestris,gt25,r3,mt50,44.7765007023077,5.41970066546325,77.4626879661172,0.94
psylvestris_b_gt30C_r1_mt14_data,Pinus,sylvestris,gt30,r1,mt14,13.9461799769231,0.121724850352753,67.3738540802246,0.67
psylvestris_b_gt30C_r1_mt23_data,Pinus,sylvestris,gt30,r1,mt23,23.1004994716667,0.412483261914041,67.3738540802246,0.67
psylvestris_b_gt30C_r1_mt30_data,Pinus,sylvestris,gt30,r1,mt30,30.0575367861538,0.792056629190614,67.3738540802246,0.67
psylvestris_b_gt30C_r1_mt32_data,Pinus,sylvestris,gt30,r1,mt32,32.0724751392308,0.915282587139332,67.3738540802246,0.67
psylvestris_b_gt30C_r1_mt41_data,Pinus,sylvestris,gt30,r1,mt41,41.0088888315385,1.36701630285247,67.3738540802246,0.67
psylvestris_b_gt30C_r1_mt50_data,Pinus,sylvestris,gt30,r1,mt50,43.0232461784615,1.41753985036072,67.3738540802246,0.67
psylvestris_b_gt30C_r2_mt14_data,Pinus,sylvestris,gt30,r2,mt14,13.9954105530769,1.64109851354222,53.055554258642,1.05
psylvestris_b_gt30C_r2_mt23_data,Pinus,sylvestris,gt30,r2,mt23,22.9629107253846,2.45894635935082,53.055554258642,1.05
psylvestris_b_gt30C_r2_mt30_data,Pinus,sylvestris,gt30,r2,mt30,30.0831901853846,3.20234456763948,53.055554258642,1.05
psylvestris_b_gt30C_r2_mt32_data,Pinus,sylvestris,gt30,r2,mt32,31.9827279307692,3.40702340505137,53.055554258642,1.05
psylvestris_b_gt30C_r2_mt41_data,Pinus,sylvestris,gt30,r2,mt41,41.0433302676923,4.35801099033598,53.055554258642,1.05
psylvestris_b_gt30C_r2_mt50_data,Pinus,sylvestris,gt30,r2,mt50,45.5334070638462,4.77683085910774,53.055554258642,1.05
psylvestris_b_gt30C_r3_mt14_data,Pinus,sylvestris,gt30,r3,mt14,13.9058168733333,0.689633360099354,82.5431000860677,1.34
psylvestris_b_gt30C_r3_mt23_data,Pinus,sylvestris,gt30,r3,mt23,23.0255963238462,1.31234264878592,82.5431000860677,1.34
psylvestris_b_gt30C_r3_mt30_data,Pinus,sylvestris,gt30,r3,mt30,30.0809829438462,1.98128344794132,82.5431000860677,1.34
psylvestris_b_gt30C_r3_mt32_data,Pinus,sylvestris,gt30,r3,mt32,32.0276456976923,2.19070039642632,82.5431000860677,1.34
psylvestris_b_gt30C_r3_mt41_data,Pinus,sylvestris,gt30,r3,mt41,41.0646963830769,3.24141771969296,82.5431000860677,1.34
psylvestris_b_gt30C_r3_mt50_data,Pinus,sylvestris,gt30,r3,mt50,46.2576913107692,3.84036509497268,82.5431000860677,1.34
psylvestris_b_gt35C_r1_mt14_data,Pinus,sylvestris,gt35,r1,mt14,13.9506271792308,0.393831114007527,86.7198820332101,1.07
psylvestris_b_gt35C_r1_mt23_data,Pinus,sylvestris,gt35,r1,mt23,23.0321137361538,0.896459579228422,86.7198820332101,1.07
psylvestris_b_gt35C_r1_mt35_data,Pinus,sylvestris,gt35,r1,mt35,35.0070058384615,1.96807294948818,86.7198820332101,1.07
psylvestris_b_gt35C_r1_mt32_data,Pinus,sylvestris,gt35,r1,mt32,31.9638723238462,1.66424186895568,86.7198820332101,1.07
psylvestris_b_gt35C_r1_mt41_data,Pinus,sylvestris,gt35,r1,mt41,40.9774548453846,2.56611131995506,86.7198820332101,1.07
psylvestris_b_gt35C_r1_mt50_data,Pinus,sylvestris,gt35,r1,mt50,44.3556456938462,2.87246355420722,86.7198820332101,1.07
psylvestris_b_gt35C_r2_mt14_data,Pinus,sylvestris,gt35,r2,mt14,13.9529974276923,0.726084574942795,70.4301089279108,1.2
psylvestris_b_gt35C_r2_mt23_data,Pinus,sylvestris,gt35,r2,mt23,23.0208938307692,1.55622237791678,70.4301089279108,1.2
psylvestris_b_gt35C_r2_mt35_data,Pinus,sylvestris,gt35,r2,mt35,33.2378871638462,2.9884601793872,70.4301089279108,1.2
psylvestris_b_gt35C_r2_mt32_data,Pinus,sylvestris,gt35,r2,mt32,32.0504524523077,2.80151122937364,70.4301089279108,1.2
psylvestris_b_gt35C_r2_mt41_data,Pinus,sylvestris,gt35,r2,mt41,40.9743620069231,4.23464098134277,70.4301089279108,1.2
psylvestris_b_gt35C_r2_mt50_data,Pinus,sylvestris,gt35,r2,mt50,45.2943291292308,4.87122196387472,70.4301089279108,1.2
psylvestris_b_gt35C_r3_mt14_data,Pinus,sylvestris,gt35,r3,mt14,13.9718756307692,0.547758953318687,84.9732606143499,1.12
psylvestris_b_gt35C_r3_mt23_data,Pinus,sylvestris,gt35,r3,mt23,22.9268534730769,0.895914314597762,84.9732606143499,1.12
psylvestris_b_gt35C_r3_mt35_data,Pinus,sylvestris,gt35,r3,mt35,34.9003002469231,1.71910195607084,84.9732606143499,1.12
psylvestris_b_gt35C_r3_mt32_data,Pinus,sylvestris,gt35,r3,mt32,31.9421694823077,1.46439896054977,84.9732606143499,1.12
psylvestris_b_gt35C_r3_mt41_data,Pinus,sylvestris,gt35,r3,mt41,40.9087591915385,2.37784425105154,84.9732606143499,1.12
psylvestris_b_gt35C_r3_mt50_data,Pinus,sylvestris,gt35,r3,mt50,43.8376221284615,2.783419289763,84.9732606143499,1.12
psylvestris_a_gt15C_r1_mt14_data,Pinus,sylvestris,gt15,r1,mt14,14.0524452630769,0.0325966268394355,43.4082848271072,2.03
psylvestris_a_gt15C_r1_mt23_data,Pinus,sylvestris,gt15,r1,mt23,23.1224325623077,0.727787086833389,43.4082848271072,2.03
psylvestris_a_gt15C_r1_mt15_data,Pinus,sylvestris,gt15,r1,mt15,14.94967972,0.0476891053293715,43.4082848271072,2.03
psylvestris_a_gt15C_r1_mt32_data,Pinus,sylvestris,gt15,r1,mt32,32.1108267869231,3.12216624637316,43.4082848271072,2.03
psylvestris_a_gt15C_r1_mt41_data,Pinus,sylvestris,gt15,r1,mt41,41.0494129461538,2.68012821181819,43.4082848271072,2.03
psylvestris_a_gt15C_r1_mt50_data,Pinus,sylvestris,gt15,r1,mt50,43.5923658515385,1.91697058527615,43.4082848271072,2.03
psylvestris_a_gt15C_r2_mt14_data,Pinus,sylvestris,gt15,r2,mt14,13.9138309776923,0.141531401150776,36.822204024689,2.11
psylvestris_a_gt15C_r2_mt23_data,Pinus,sylvestris,gt15,r2,mt23,23.0819031646154,0.930878345474004,36.822204024689,2.11
psylvestris_a_gt15C_r2_mt15_data,Pinus,sylvestris,gt15,r2,mt15,14.92221414,0.181080618188468,36.822204024689,2.11
psylvestris_a_gt15C_r2_mt32_data,Pinus,sylvestris,gt15,r2,mt32,31.9660214646154,2.6877062880859,36.822204024689,2.11
psylvestris_a_gt15C_r2_mt41_data,Pinus,sylvestris,gt15,r2,mt41,41.05542579,3.64838811664958,36.822204024689,2.11
psylvestris_a_gt15C_r2_mt50_data,Pinus,sylvestris,gt15,r2,mt50,46.4948844915385,3.00483331940802,36.822204024689,2.11
psylvestris_a_gt25C_r1_mt14_data,Pinus,sylvestris,gt25,r1,mt14,13.9536874484615,0.513961875122329,36.9649335115437,1.73
psylvestris_a_gt25C_r1_mt23_data,Pinus,sylvestris,gt25,r1,mt23,23.0340819723077,0.985560426324149,36.9649335115437,1.73
psylvestris_a_gt25C_r1_mt25_data,Pinus,sylvestris,gt25,r1,mt25,25.0656868869231,1.1387496517031,36.9649335115437,1.73
psylvestris_a_gt25C_r1_mt32_data,Pinus,sylvestris,gt25,r1,mt32,32.0395280407692,1.86369192528445,36.9649335115437,1.73
psylvestris_a_gt25C_r1_mt41_data,Pinus,sylvestris,gt25,r1,mt41,40.7469074538462,3.42276417067033,36.9649335115437,1.73
psylvestris_a_gt25C_r1_mt50_data,Pinus,sylvestris,gt25,r1,mt50,42.2122165976923,3.7884640115336,36.9649335115437,1.73
psylvestris_a_gt25C_r2_mt14_data,Pinus,sylvestris,gt25,r2,mt14,14.0156601392308,0.0773496732144511,41.2575294991336,1.81
psylvestris_a_gt25C_r2_mt23_data,Pinus,sylvestris,gt25,r2,mt23,22.9499802223077,0.376518420554594,41.2575294991336,1.81
psylvestris_a_gt25C_r2_mt25_data,Pinus,sylvestris,gt25,r2,mt25,24.9968389369231,0.505872666619889,41.2575294991336,1.81
psylvestris_a_gt25C_r2_mt32_data,Pinus,sylvestris,gt25,r2,mt32,30.2002005946154,0.95730574492077,41.2575294991336,1.81
psylvestris_a_gt25C_r2_mt41_data,Pinus,sylvestris,gt25,r2,mt41,39.9074090815385,2.04041055055798,41.2575294991336,1.81
psylvestris_a_gt25C_r2_mt50_data,Pinus,sylvestris,gt25,r2,mt50,49.1882239130769,2.48265655400703,41.2575294991336,1.81
psylvestris_a_gt25C_r3_mt14_data,Pinus,sylvestris,gt25,r3,mt14,14.0118359784615,0.263446729863198,37.3134328358209,1.96
psylvestris_a_gt25C_r3_mt23_data,Pinus,sylvestris,gt25,r3,mt23,23.1214574661538,0.579898168873035,37.3134328358209,1.96
psylvestris_a_gt25C_r3_mt25_data,Pinus,sylvestris,gt25,r3,mt25,24.9587598953846,0.682576652244054,37.3134328358209,1.96
psylvestris_a_gt25C_r3_mt32_data,Pinus,sylvestris,gt25,r3,mt32,32.0989151,1.30220315520037,37.3134328358209,1.96
psylvestris_a_gt25C_r3_mt41_data,Pinus,sylvestris,gt25,r3,mt41,41.0562990630769,3.01102642726255,37.3134328358209,1.96
psylvestris_a_gt25C_r3_mt50_data,Pinus,sylvestris,gt25,r3,mt50,46.6619520930769,5.16880849482298,37.3134328358209,1.96
